uid,datetime,type,sub_type,suuid,level,value,sensor_status,x,y,z,data
668,2025-05-01 04:16:00,light,5,,3.0,178,,178,,,"{""type"":5,""axisX"":""178.0"",""accuracy"":3,""timestamp"":1655208093181087}"
676,2025-05-01 04:21:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":896434731988745}"
670,2025-05-01 04:30:00,light,5,,3.0,2,,2,,,"{""type"":5,""axisX"":""2.0"",""accuracy"":3,""timestamp"":854357192288985}"
668,2025-05-01 04:31:00,light,5,,3.0,1,,1,,,"{""type"":5,""axisX"":""1.0"",""accuracy"":3,""timestamp"":1656108131225044}"
676,2025-05-01 04:36:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":897343388380870}"
670,2025-05-01 04:45:00,light,5,,3.0,32,,32,,,"{""type"":5,""axisX"":""32.0"",""accuracy"":3,""timestamp"":855257189180101}"
668,2025-05-01 04:46:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":1657008222418040}"
676,2025-05-01 04:51:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":898251919421135}"
671,2025-05-01 04:59:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":478222940232438}"
670,2025-05-01 05:00:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":856157241125507}"
668,2025-05-01 05:01:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":1657908317583893}"
676,2025-05-01 05:06:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":899148893440735}"
685,2025-05-01 05:07:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":3930306647351654}"
670,2025-05-01 05:15:00,light,5,,3.0,12,,12,,,"{""type"":5,""axisX"":""12.0"",""accuracy"":3,""timestamp"":857057383338498}"
668,2025-05-01 05:16:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":1658818107039980}"
676,2025-05-01 05:21:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":900057701292554}"
685,2025-05-01 05:22:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":3931211179647452}"
670,2025-05-01 05:30:00,light,5,,3.0,24,,24,,,"{""type"":5,""axisX"":""24.0"",""accuracy"":3,""timestamp"":857957408291756}"
668,2025-05-01 05:32:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":1659746581278364}"
678,2025-05-01 05:35:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":544288780078757}"
676,2025-05-01 05:36:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":900964685377816}"
685,2025-05-01 05:37:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":3932112426999939}"
670,2025-05-01 05:45:00,light,5,,3.0,12,,12,,,"{""type"":5,""axisX"":""12.0"",""accuracy"":3,""timestamp"":858857416592765}"
668,2025-05-01 05:47:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":1660646188139788}"
676,2025-05-01 05:51:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":901862623525311}"
685,2025-05-01 05:52:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":3933012438266992}"
678,2025-05-01 05:56:00,light,5,,3.0,1,,1,,,"{""type"":5,""axisX"":""1.0"",""accuracy"":3,""timestamp"":545515546896000}"
670,2025-05-01 06:00:00,light,5,,3.0,10,,10,,,"{""type"":5,""axisX"":""10.0"",""accuracy"":3,""timestamp"":859757466193263}"
668,2025-05-01 06:02:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":1661548094608441}"
681,2025-05-01 06:04:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":12739530546941}"
676,2025-05-01 06:06:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":902767303999728}"
685,2025-05-01 06:07:00,light,5,,3.0,1,,1,,,"{""type"":5,""axisX"":""1.0"",""accuracy"":3,""timestamp"":3933935470555414}"
678,2025-05-01 06:13:00,light,5,,3.0,6,,6,,,"{""type"":5,""axisX"":""6.0"",""accuracy"":3,""timestamp"":546521306950856}"
670,2025-05-01 06:15:00,light,5,,3.0,8,,8,,,"{""type"":5,""axisX"":""8.0"",""accuracy"":3,""timestamp"":860657485505192}"
668,2025-05-01 06:17:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":1662449057579557}"
681,2025-05-01 06:20:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":13698130553156}"
676,2025-05-01 06:21:00,light,5,,3.0,1.0125,,1.0125,,,"{""type"":5,""axisX"":""1.0125"",""accuracy"":3,""timestamp"":903659733802020}"
685,2025-05-01 06:22:00,light,5,,3.0,3,,3,,,"{""type"":5,""axisX"":""3.0"",""accuracy"":3,""timestamp"":3934839437101782}"
678,2025-05-01 06:28:00,light,5,,3.0,17,,17,,,"{""type"":5,""axisX"":""17.0"",""accuracy"":3,""timestamp"":547395661084061}"
670,2025-05-01 06:30:00,light,5,,3.0,14,,14,,,"{""type"":5,""axisX"":""14.0"",""accuracy"":3,""timestamp"":861557535800591}"
668,2025-05-01 06:32:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":1663349087674094}"
676,2025-05-01 06:36:00,light,5,,3.0,2.025,,2.025,,,"{""type"":5,""axisX"":""2.025"",""accuracy"":3,""timestamp"":904567236584726}"
685,2025-05-01 06:37:00,light,5,,3.0,6,,6,,,"{""type"":5,""axisX"":""6.0"",""accuracy"":3,""timestamp"":3935746087405858}"
678,2025-05-01 06:43:00,light,5,,3.0,41,,41,,,"{""type"":5,""axisX"":""41.0"",""accuracy"":3,""timestamp"":548331082261723}"
670,2025-05-01 06:45:00,light,5,,3.0,20,,20,,,"{""type"":5,""axisX"":""20.0"",""accuracy"":3,""timestamp"":862457566584219}"
668,2025-05-01 06:47:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":1664250105963095}"
681,2025-05-01 06:50:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":15510180540437}"
676,2025-05-01 06:51:00,light,5,,3.0,2.025,,2.025,,,"{""type"":5,""axisX"":""2.025"",""accuracy"":3,""timestamp"":905471138507421}"
685,2025-05-01 06:52:00,light,5,,3.0,6,,6,,,"{""type"":5,""axisX"":""6.0"",""accuracy"":3,""timestamp"":3936648433168889}"
678,2025-05-01 06:58:00,light,5,,3.0,54,,54,,,"{""type"":5,""axisX"":""54.0"",""accuracy"":3,""timestamp"":549237240444767}"
670,2025-05-01 07:00:00,light,5,,3.0,20,,20,,,"{""type"":5,""axisX"":""20.0"",""accuracy"":3,""timestamp"":863357587892899}"
668,2025-05-01 07:02:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":1665150239283133}"
676,2025-05-01 07:06:00,light,5,,3.0,4.9950004,,4.9950004,,,"{""type"":5,""axisX"":""4.9950004"",""accuracy"":3,""timestamp"":906381269036535}"
685,2025-05-01 07:07:00,light,5,,3.0,12,,12,,,"{""type"":5,""axisX"":""12.0"",""accuracy"":3,""timestamp"":3937548441287651}"
678,2025-05-01 07:13:00,light,5,,3.0,74,,74,,,"{""type"":5,""axisX"":""74.0"",""accuracy"":3,""timestamp"":550140560766167}"
670,2025-05-01 07:15:00,light,5,,3.0,10,,10,,,"{""type"":5,""axisX"":""10.0"",""accuracy"":3,""timestamp"":864257600700341}"
668,2025-05-01 07:17:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":1666057043982057}"
681,2025-05-01 07:20:00,light,5,,3.0,1,,1,,,"{""type"":5,""axisX"":""1.0"",""accuracy"":3,""timestamp"":17284880552212}"
676,2025-05-01 07:21:00,light,5,,3.0,7.0200005,,7.0200005,,,"{""type"":5,""axisX"":""7.0200005"",""accuracy"":3,""timestamp"":907284634625415}"
685,2025-05-01 07:22:00,light,5,,3.0,17,,17,,,"{""type"":5,""axisX"":""17.0"",""accuracy"":3,""timestamp"":3938457432744284}"
678,2025-05-01 07:29:00,light,5,,3.0,94,,94,,,"{""type"":5,""axisX"":""94.0"",""accuracy"":3,""timestamp"":551076208911946}"
670,2025-05-01 07:30:00,light,5,,3.0,6,,6,,,"{""type"":5,""axisX"":""6.0"",""accuracy"":3,""timestamp"":865157619275925}"
668,2025-05-01 07:32:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":1666958099176403}"
681,2025-05-01 07:35:00,light,5,,3.0,1,,1,,,"{""type"":5,""axisX"":""1.0"",""accuracy"":3,""timestamp"":18194230528444}"
676,2025-05-01 07:36:00,light,5,,3.0,8.0325,,8.0325,,,"{""type"":5,""axisX"":""8.0325"",""accuracy"":3,""timestamp"":908193321411699}"
685,2025-05-01 07:37:00,light,5,,3.0,26,,26,,,"{""type"":5,""axisX"":""26.0"",""accuracy"":3,""timestamp"":3939358038468108}"
678,2025-05-01 07:44:00,light,5,,3.0,79,,79,,,"{""type"":5,""axisX"":""79.0"",""accuracy"":3,""timestamp"":551988846533157}"
670,2025-05-01 07:45:00,light,5,,3.0,15,,15,,,"{""type"":5,""axisX"":""15.0"",""accuracy"":3,""timestamp"":866057626361667}"
668,2025-05-01 07:47:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":1667858200819326}"
681,2025-05-01 07:50:00,light,5,,3.0,1,,1,,,"{""type"":5,""axisX"":""1.0"",""accuracy"":3,""timestamp"":19095380551363}"
676,2025-05-01 07:51:00,light,5,,3.0,8.9775,,8.9775,,,"{""type"":5,""axisX"":""8.9775"",""accuracy"":3,""timestamp"":909101622354293}"
685,2025-05-01 07:53:00,light,5,,3.0,32,,32,,,"{""type"":5,""axisX"":""32.0"",""accuracy"":3,""timestamp"":3940266416695791}"
678,2025-05-01 07:59:00,light,5,,3.0,57,,57,,,"{""type"":5,""axisX"":""57.0"",""accuracy"":3,""timestamp"":552889049177800}"
670,2025-05-01 08:00:00,light,5,,3.0,4,,4,,,"{""type"":5,""axisX"":""4.0"",""accuracy"":3,""timestamp"":866957726585389}"
668,2025-05-01 08:02:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":1668763068788749}"
681,2025-05-01 08:05:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":19998780545537}"
676,2025-05-01 08:07:00,light,5,,3.0,11.002501,,11.002501,,,"{""type"":5,""axisX"":""11.002501"",""accuracy"":3,""timestamp"":909996576846767}"
685,2025-05-01 08:08:00,light,5,,3.0,51,,51,,,"{""type"":5,""axisX"":""51.0"",""accuracy"":3,""timestamp"":3941175432823053}"
678,2025-05-01 08:14:00,light,5,,3.0,92,,92,,,"{""type"":5,""axisX"":""92.0"",""accuracy"":3,""timestamp"":553814306618616}"
670,2025-05-01 08:15:00,light,5,,3.0,13,,13,,,"{""type"":5,""axisX"":""13.0"",""accuracy"":3,""timestamp"":867857783124810}"
668,2025-05-01 08:17:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":1669667075579826}"
676,2025-05-01 08:22:00,light,5,,3.0,13.0275,,13.0275,,,"{""type"":5,""axisX"":""13.0275"",""accuracy"":3,""timestamp"":910901156616939}"
685,2025-05-01 08:23:00,light,5,,3.0,51,,51,,,"{""type"":5,""axisX"":""51.0"",""accuracy"":3,""timestamp"":3942075428805062}"
681,2025-05-01 08:24:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":21137580535124}"
678,2025-05-01 08:29:00,light,5,,3.0,95,,95,,,"{""type"":5,""axisX"":""95.0"",""accuracy"":3,""timestamp"":554714677640261}"
670,2025-05-01 08:30:00,light,5,,3.0,18,,18,,,"{""type"":5,""axisX"":""18.0"",""accuracy"":3,""timestamp"":868757781400713}"
668,2025-05-01 08:32:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":1670568015235441}"
676,2025-05-01 08:37:00,light,5,,3.0,13.0275,,13.0275,,,"{""type"":5,""axisX"":""13.0275"",""accuracy"":3,""timestamp"":911817380146603}"
685,2025-05-01 08:38:00,light,5,,3.0,50,,50,,,"{""type"":5,""axisX"":""50.0"",""accuracy"":3,""timestamp"":3942976131535181}"
681,2025-05-01 08:39:00,light,5,,3.0,1,,1,,,"{""type"":5,""axisX"":""1.0"",""accuracy"":3,""timestamp"":22038530547269}"
670,2025-05-01 08:45:00,light,5,,3.0,123,,123,,,"{""type"":5,""axisX"":""123.0"",""accuracy"":3,""timestamp"":869657789003227}"
678,2025-05-01 08:47:00,light,5,,3.0,94,,94,,,"{""type"":5,""axisX"":""94.0"",""accuracy"":3,""timestamp"":555755511985367}"
668,2025-05-01 08:47:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":1671468688826172}"
676,2025-05-01 08:52:00,light,5,,3.0,14.985001,,14.985001,,,"{""type"":5,""axisX"":""14.985001"",""accuracy"":3,""timestamp"":912719491903348}"
685,2025-05-01 08:53:00,light,5,,3.0,50,,50,,,"{""type"":5,""axisX"":""50.0"",""accuracy"":3,""timestamp"":3943876151901609}"
681,2025-05-01 08:54:00,light,5,,3.0,1,,1,,,"{""type"":5,""axisX"":""1.0"",""accuracy"":3,""timestamp"":22939330534982}"
670,2025-05-01 09:00:00,light,5,,3.0,35,,35,,,"{""type"":5,""axisX"":""35.0"",""accuracy"":3,""timestamp"":870557847042093}"
678,2025-05-01 09:02:00,light,5,,3.0,91,,91,,,"{""type"":5,""axisX"":""91.0"",""accuracy"":3,""timestamp"":556622860272135}"
668,2025-05-01 09:02:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":1672368197980364}"
676,2025-05-01 09:07:00,light,5,,3.0,13.0275,,13.0275,,,"{""type"":5,""axisX"":""13.0275"",""accuracy"":3,""timestamp"":913614490494700}"
685,2025-05-01 09:08:00,light,5,,3.0,57,,57,,,"{""type"":5,""axisX"":""57.0"",""accuracy"":3,""timestamp"":3944784424021695}"
681,2025-05-01 09:10:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":23879580534678}"
670,2025-05-01 09:15:00,light,5,,3.0,37,,37,,,"{""type"":5,""axisX"":""37.0"",""accuracy"":3,""timestamp"":871457887716870}"
668,2025-05-01 09:17:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":1673269084826519}"
678,2025-05-01 09:18:00,light,5,,3.0,89,,89,,,"{""type"":5,""axisX"":""89.0"",""accuracy"":3,""timestamp"":557641738808441}"
676,2025-05-01 09:22:00,light,5,,3.0,15.9975,,15.9975,,,"{""type"":5,""axisX"":""15.9975"",""accuracy"":3,""timestamp"":914525037740821}"
685,2025-05-01 09:23:00,light,5,,3.0,57,,57,,,"{""type"":5,""axisX"":""57.0"",""accuracy"":3,""timestamp"":3945684430579855}"
681,2025-05-01 09:25:00,light,5,,3.0,1,,1,,,"{""type"":5,""axisX"":""1.0"",""accuracy"":3,""timestamp"":24785130523284}"
670,2025-05-01 09:30:00,light,5,,3.0,21,,21,,,"{""type"":5,""axisX"":""21.0"",""accuracy"":3,""timestamp"":872357895246277}"
668,2025-05-01 09:32:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":1674170036193672}"
678,2025-05-01 09:34:00,light,5,,3.0,86,,86,,,"{""type"":5,""axisX"":""86.0"",""accuracy"":3,""timestamp"":558603816616581}"
676,2025-05-01 09:37:00,light,5,,3.0,18.022501,,18.022501,,,"{""type"":5,""axisX"":""18.022501"",""accuracy"":3,""timestamp"":915426622829807}"
681,2025-05-01 09:40:00,light,5,,3.0,1,,1,,,"{""type"":5,""axisX"":""1.0"",""accuracy"":3,""timestamp"":25686230529530}"
687,2025-05-01 09:42:00,light,5,,3.0,5,,5,,,"{""type"":5,""axisX"":""5.0"",""accuracy"":3,""timestamp"":382233444521782}"
670,2025-05-01 09:45:00,light,5,,3.0,26,,26,,,"{""type"":5,""axisX"":""26.0"",""accuracy"":3,""timestamp"":873257973913333}"
668,2025-05-01 09:47:00,light,5,,3.0,5,,5,,,"{""type"":5,""axisX"":""5.0"",""accuracy"":3,""timestamp"":1675070064212027}"
678,2025-05-01 09:50:00,light,5,,3.0,81,,81,,,"{""type"":5,""axisX"":""81.0"",""accuracy"":3,""timestamp"":559514594056760}"
676,2025-05-01 09:52:00,light,5,,3.0,349.98752,,349.98752,,,"{""type"":5,""axisX"":""349.98752"",""accuracy"":3,""timestamp"":916330524131549}"
681,2025-05-01 09:55:00,light,5,,3.0,1,,1,,,"{""type"":5,""axisX"":""1.0"",""accuracy"":3,""timestamp"":26589530517032}"
687,2025-05-01 09:57:00,light,5,,3.0,1,,1,,,"{""type"":5,""axisX"":""1.0"",""accuracy"":3,""timestamp"":383134021226856}"
670,2025-05-01 10:00:00,light,5,,3.0,25,,25,,,"{""type"":5,""axisX"":""25.0"",""accuracy"":3,""timestamp"":874157989434315}"
668,2025-05-01 10:02:00,light,5,,3.0,6,,6,,,"{""type"":5,""axisX"":""6.0"",""accuracy"":3,""timestamp"":1675970069106663}"
678,2025-05-01 10:05:00,light,5,,3.0,79,,79,,,"{""type"":5,""axisX"":""79.0"",""accuracy"":3,""timestamp"":560448040387699}"
676,2025-05-01 10:07:00,light,5,,3.0,12.015,,12.015,,,"{""type"":5,""axisX"":""12.015"",""accuracy"":3,""timestamp"":917230844124385}"
687,2025-05-01 10:12:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":384034069016648}"
670,2025-05-01 10:15:00,light,5,,3.0,99,,99,,,"{""type"":5,""axisX"":""99.0"",""accuracy"":3,""timestamp"":875058100521596}"
681,2025-05-01 10:17:00,light,5,,3.0,1,,1,,,"{""type"":5,""axisX"":""1.0"",""accuracy"":3,""timestamp"":27917030515644}"
668,2025-05-01 10:17:00,light,5,,3.0,46,,46,,,"{""type"":5,""axisX"":""46.0"",""accuracy"":3,""timestamp"":1676870103187351}"
678,2025-05-01 10:20:00,light,5,,3.0,76,,76,,,"{""type"":5,""axisX"":""76.0"",""accuracy"":3,""timestamp"":561348174453458}"
676,2025-05-01 10:22:00,light,5,,3.0,20.9925,,20.9925,,,"{""type"":5,""axisX"":""20.9925"",""accuracy"":3,""timestamp"":918131004120034}"
686,2025-05-01 10:30:00,light,5,,3.0,278,,278,,,"{""type"":5,""axisX"":""278.0"",""accuracy"":3,""timestamp"":0}"
670,2025-05-01 10:30:00,light,5,,3.0,98,,98,,,"{""type"":5,""axisX"":""98.0"",""accuracy"":3,""timestamp"":875958155264925}"
668,2025-05-01 10:32:00,light,5,,3.0,5,,5,,,"{""type"":5,""axisX"":""5.0"",""accuracy"":3,""timestamp"":1677770111080203}"
681,2025-05-01 10:33:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":28855130523292}"
678,2025-05-01 10:35:00,light,5,,3.0,94,,94,,,"{""type"":5,""axisX"":""94.0"",""accuracy"":3,""timestamp"":562248277323834}"
676,2025-05-01 10:37:00,light,5,,3.0,40.9725,,40.9725,,,"{""type"":5,""axisX"":""40.9725"",""accuracy"":3,""timestamp"":919031107720088}"
687,2025-05-01 10:37:00,light,5,,3.0,1,,1,,,"{""type"":5,""axisX"":""1.0"",""accuracy"":3,""timestamp"":385533944713980}"
670,2025-05-01 10:45:00,light,5,,3.0,37,,37,,,"{""type"":5,""axisX"":""37.0"",""accuracy"":3,""timestamp"":876858166493562}"
686,2025-05-01 10:46:00,light,5,,3.0,253,,253,,,"{""type"":5,""axisX"":""253.0"",""accuracy"":3,""timestamp"":676483937456038}"
668,2025-05-01 10:47:00,light,5,,3.0,5,,5,,,"{""type"":5,""axisX"":""5.0"",""accuracy"":3,""timestamp"":1678670142956862}"
681,2025-05-01 10:48:00,light,5,,3.0,4,,4,,,"{""type"":5,""axisX"":""4.0"",""accuracy"":3,""timestamp"":29760680511037}"
678,2025-05-01 10:51:00,light,5,,3.0,101,,101,,,"{""type"":5,""axisX"":""101.0"",""accuracy"":3,""timestamp"":563148641672400}"
676,2025-05-01 10:52:00,light,5,,3.0,832.005,,832.005,,,"{""type"":5,""axisX"":""832.005"",""accuracy"":3,""timestamp"":919931143486653}"
687,2025-05-01 10:53:00,light,5,,3.0,1,,1,,,"{""type"":5,""axisX"":""1.0"",""accuracy"":3,""timestamp"":386487341033913}"
671,2025-05-01 11:00:00,light,5,,3.0,3.21375,,3.21375,,,"{""type"":5,""axisX"":""3.21375"",""accuracy"":3,""timestamp"":499825740904390}"
670,2025-05-01 11:00:00,light,5,,3.0,4,,4,,,"{""type"":5,""axisX"":""4.0"",""accuracy"":3,""timestamp"":877758301101525}"
686,2025-05-01 11:01:00,light,5,,3.0,251,,251,,,"{""type"":5,""axisX"":""251.0"",""accuracy"":3,""timestamp"":677384053364621}"
668,2025-05-01 11:02:00,light,5,,3.0,20,,20,,,"{""type"":5,""axisX"":""20.0"",""accuracy"":3,""timestamp"":1679570170180213}"
681,2025-05-01 11:03:00,light,5,,3.0,736,,736,,,"{""type"":5,""axisX"":""736.0"",""accuracy"":3,""timestamp"":30661980499442}"
678,2025-05-01 11:05:00,light,5,,3.0,148,,148,,,"{""type"":5,""axisX"":""148.0"",""accuracy"":3,""timestamp"":564048725775274}"
676,2025-05-01 11:07:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":920829470040341}"
670,2025-05-01 11:15:00,light,5,,3.0,28,,28,,,"{""type"":5,""axisX"":""28.0"",""accuracy"":3,""timestamp"":878658305042994}"
671,2025-05-01 11:16:00,light,5,,3.0,235.72124,,235.72124,,,"{""type"":5,""axisX"":""235.72124"",""accuracy"":3,""timestamp"":500799568791652}"
668,2025-05-01 11:17:00,light,5,,3.0,7,,7,,,"{""type"":5,""axisX"":""7.0"",""accuracy"":3,""timestamp"":1680470206070070}"
686,2025-05-01 11:18:00,light,5,,3.0,81,,81,,,"{""type"":5,""axisX"":""81.0"",""accuracy"":3,""timestamp"":0}"
681,2025-05-01 11:18:00,light,5,,3.0,131,,131,,,"{""type"":5,""axisX"":""131.0"",""accuracy"":3,""timestamp"":31577180511799}"
676,2025-05-01 11:22:00,light,5,,3.0,1125.9675,,1125.9675,,,"{""type"":5,""axisX"":""1125.9675"",""accuracy"":3,""timestamp"":921735564691075}"
678,2025-05-01 11:24:00,light,5,,3.0,1,,1,,,"{""type"":5,""axisX"":""1.0"",""accuracy"":3,""timestamp"":565189920497728}"
687,2025-05-01 11:30:00,light,5,,3.0,1,,1,,,"{""type"":5,""axisX"":""1.0"",""accuracy"":3,""timestamp"":388674104559379}"
670,2025-05-01 11:31:00,light,5,,3.0,0,,0,,,"{""type"":5,""axisX"":""0.0"",""accuracy"":3,""timestamp"":879561145879149}"
671,2025-05-01 11:31:00,light,5,,3.0,1578.1162,,1578.1162,,,"{""type"":5,""axisX"":""1578.1162"",""accuracy"":3,""timestamp"":501702767446856}"
668,2025-05-01 11:32:00,light,5,,3.0,66,,66,,,"{""type"":5,""axisX"":""66.0"",""accuracy"":3,""timestamp"":1681370222142679}"
686,2025-05-01 11:33:00,light,5,,3.0,359,,359,,,"{""type"":5,""axisX"":""359.0"",""accuracy"":3,""timestamp"":679331677690886}"
681,2025-05-01 11:34:00,light,5,,3.0,6,,6,,,"{""type"":5,""axisX"":""6.0"",""accuracy"":3,""timestamp"":32545130524160}"
676,2025-05-01 11:37:00,light,5,,3.0,368.01,,368.01,,,"{""type"":5,""axisX"":""368.01"",""accuracy"":3,""timestamp"":922635666836342}"
678,2025-05-01 11:42:00,light,5,,3.0,2,,2,,,"{""type"":5,""axisX"":""2.0"",""accuracy"":3,""timestamp"":566281608975566}"
687,2025-05-01 11:45:00,light,5,,3.0,2,,2,,,"{""type"":5,""axisX"":""2.0"",""accuracy"":3,""timestamp"":389591472887648}"
670,2025-05-01 11:46:00,light,5,,3.0,45,,45,,,"{""type"":5,""axisX"":""45.0"",""accuracy"":3,""timestamp"":880461232487612}"
671,2025-05-01 11:46:00,light,5,,3.0,19.4425,,19.4425,,,"{""type"":5,""axisX"":""19.4425"",""accuracy"":3,""timestamp"":502606294218747}"
668,2025-05-01 11:47:00,light,5,,3.0,63,,63,,,"{""type"":5,""axisX"":""63.0"",""accuracy"":3,""timestamp"":1682270234598375}"
686,2025-05-01 11:49:00,light,5,,3.0,53,,53,,,"{""type"":5,""axisX"":""53.0"",""accuracy"":3,""timestamp"":680240738907756}"
681,2025-05-01 11:50:00,light,5,,3.0,148,,148,,,"{""type"":5,""axisX"":""148.0"",""accuracy"":3,""timestamp"":33491930511674}"
685,2025-05-01 11:51:00,light,5,,3.0,494,,494,,,"{""type"":5,""axisX"":""494.0"",""accuracy"":3,""timestamp"":76337640514}"
676,2025-05-01 11:52:00,light,5,,3.0,3.9825,,3.9825,,,"{""type"":5,""axisX"":""3.9825"",""accuracy"":3,""timestamp"":923535826852094}"
678,2025-05-01 11:57:00,light,5,,3.0,130,,130,,,"{""type"":5,""axisX"":""130.0"",""accuracy"":3,""timestamp"":567181802857209}"
687,2025-05-01 12:00:00,light,5,,3.0,76,,76,,,"{""type"":5,""axisX"":""76.0"",""accuracy"":3,""timestamp"":390491504836201}"
670,2025-05-01 12:01:00,light,5,,3.0,27,,27,,,"{""type"":5,""axisX"":""27.0"",""accuracy"":3,""timestamp"":881361367929266}"
671,2025-05-01 12:01:00,light,5,,3.0,1.5962499,,1.5962499,,,"{""type"":5,""axisX"":""1.5962499"",""accuracy"":3,""timestamp"":503512278442980}"
668,2025-05-01 12:02:00,light,5,,3.0,68,,68,,,"{""type"":5,""axisX"":""68.0"",""accuracy"":3,""timestamp"":1683170269467690}"
686,2025-05-01 12:04:00,light,5,,3.0,283,,283,,,"{""type"":5,""axisX"":""283.0"",""accuracy"":3,""timestamp"":681167901293334}"
681,2025-05-01 12:05:00,light,5,,3.0,1576,,1576,,,"{""type"":5,""axisX"":""1576.0"",""accuracy"":3,""timestamp"":34392730497574}"
685,2025-05-01 12:06:00,light,5,,3.0,11,,11,,,"{""type"":5,""axisX"":""11.0"",""accuracy"":3,""timestamp"":996074891535}"
676,2025-05-01 12:07:00,light,5,,3.0,11.002501,,11.002501,,,"{""type"":5,""axisX"":""11.002501"",""accuracy"":3,""timestamp"":924436146829253}"
